 frequency           gain_db             phase_rad          
 1.000000000000e-01  1.202214884882e+02 -2.467146955080e-01 
 1.023292992281e-01  1.202092980485e+02 -2.522233394668e-01 
 1.047128548051e-01  1.201965696602e+02 -2.578441487455e-01 
 1.071519305238e-01  1.201832812642e+02 -2.635786823326e-01 
 1.096478196143e-01  1.201694100472e+02 -2.694284715005e-01 
 1.122018454302e-01  1.201549324294e+02 -2.753950157998e-01 
 1.148153621497e-01  1.201398240532e+02 -2.814797788434e-01 
 1.174897554940e-01  1.201240597733e+02 -2.876841838775e-01 
 1.202264434617e-01  1.201076136479e+02 -2.940096091402e-01 
 1.230268770812e-01  1.200904589319e+02 -3.004573830055e-01 
 1.258925411794e-01  1.200725680715e+02 -3.070287789164e-01 
 1.288249551693e-01  1.200539127005e+02 -3.137250101073e-01 
 1.318256738556e-01  1.200344636394e+02 -3.205472241224e-01 
 1.348962882592e-01  1.200141908963e+02 -3.274964971341e-01 
 1.380384264603e-01  1.199930636700e+02 -3.345738280696e-01 
 1.412537544623e-01  1.199710503563e+02 -3.417801325563e-01 
 1.445439770746e-01  1.199481185573e+02 -3.491162366962e-01 
 1.479108388168e-01  1.199242350931e+02 -3.565828706850e-01 
 1.513561248436e-01  1.198993660172e+02 -3.641806622915e-01 
 1.548816618912e-01  1.198734766357e+02 -3.719101302162e-01 
 1.584893192461e-01  1.198465315297e+02 -3.797716773517e-01 
 1.621810097359e-01  1.198184945817e+02 -3.877655839683e-01 
 1.659586907438e-01  1.197893290063e+02 -3.958920008530e-01 
 1.698243652462e-01  1.197589973852e+02 -4.041509424314e-01 
 1.737800828749e-01  1.197274617063e+02 -4.125422799066e-01 
 1.778279410039e-01  1.196946834075e+02 -4.210657344493e-01 
 1.819700858610e-01  1.196606234255e+02 -4.297208704808e-01 
 1.862087136663e-01  1.196252422492e+02 -4.385070890881e-01 
 1.905460717963e-01  1.195884999777e+02 -4.474236216172e-01 
 1.949844599758e-01  1.195503563841e+02 -4.564695234905e-01 
 1.995262314969e-01  1.195107709829e+02 -4.656436682987e-01 
 2.041737944670e-01  1.194697031042e+02 -4.749447422172e-01 
 2.089296130854e-01  1.194271119706e+02 -4.843712388017e-01 
 2.137962089502e-01  1.193829567812e+02 -4.939214542147e-01 
 2.187761623950e-01  1.193371967981e+02 -5.035934829410e-01 
 2.238721138568e-01  1.192897914390e+02 -5.133852140456e-01 
 2.290867652768e-01  1.192407003729e+02 -5.232943280292e-01 
 2.344228815320e-01  1.191898836204e+02 -5.333182943373e-01 
 2.398832919019e-01  1.191373016573e+02 -5.434543695736e-01 
