 frequency              v(net6)                v(net6)               
 1.000000000000000e+00  2.845550595991374e+02 -3.162510467085056e-02 
 1.023292992280754e+00  2.845550594337920e+02 -3.236174797105659e-02 
 1.047128548050899e+00  2.845550592606542e+02 -3.311554989662557e-02 
 1.071519305237606e+00  2.845550590793567e+02 -3.388691012318964e-02 
 1.096478196143185e+00  2.845550588895149e+02 -3.467623763601540e-02 
 1.122018454301963e+00  2.845550586907262e+02 -3.548395094685288e-02 
 1.148153621496882e+00  2.845550584825688e+02 -3.631047831583508e-02 
 1.174897554939529e+00  2.845550582646013e+02 -3.715625797854659e-02 
 1.202264434617413e+00  2.845550580363613e+02 -3.802173837838106e-02 
 1.230268770812381e+00  2.845550577973646e+02 -3.890737840431079e-02 
 1.258925411794167e+00  2.845550575471044e+02 -3.981364763419522e-02 
 1.288249551693134e+00  2.845550572850498e+02 -4.074102658375590e-02 
 1.318256738556407e+00  2.845550570106450e+02 -4.169000696135153e-02 
 1.348962882591653e+00  2.845550567233078e+02 -4.266109192868705e-02 
 1.380384264602885e+00  2.845550564224289e+02 -4.365479636759535e-02 
 1.412537544622754e+00  2.845550561073699e+02 -4.467164715303318e-02 
 1.445439770745927e+00  2.845550557774627e+02 -4.571218343243600e-02 
 1.479108388168207e+00  2.845550554320074e+02 -4.677695691157928e-02 
 1.513561248436208e+00  2.845550550702713e+02 -4.786653214709901e-02 
 1.548816618912481e+00  2.845550546914872e+02 -4.898148684582495e-02 
 1.584893192461113e+00  2.845550542948515e+02 -5.012241217108704e-02 
 1.621810097358929e+00  2.845550538795229e+02 -5.128991305615577e-02 
 1.659586907437560e+00  2.845550534446205e+02 -5.248460852498391e-02 
 1.698243652461743e+00  2.845550529892218e+02 -5.370713202041878e-02 
 1.737800828749374e+00  2.845550525123608e+02 -5.495813174005982e-02 
 1.778279410038922e+00  2.845550520130261e+02 -5.623827097993873e-02 
 1.819700858609982e+00  2.845550514901583e+02 -5.754822848620529e-02 
 1.862087136662866e+00  2.845550509426487e+02 -5.888869881500444e-02 
 1.905460717963246e+00  2.845550503693357e+02 -6.026039270073597e-02 
 1.949844599758044e+00  2.845550497690033e+02 -6.166403743289202e-02 
 1.995262314968878e+00  2.845550491403781e+02 -6.310037724167171e-02 
 2.041737944669527e+00  2.845550484821265e+02 -6.457017369257831e-02 
 2.089296130854037e+00  2.845550477928528e+02 -6.607420609020694e-02 
 2.137962089502230e+00  2.845550470710945e+02 -6.761327189143763e-02 
 2.187761623949550e+00  2.845550463153207e+02 -6.918818712825289e-02 
 2.238721138568337e+00  2.845550455239285e+02 -7.079978684040349e-02 
 2.290867652767770e+00  2.845550446952391e+02 -7.244892551815188e-02 
 2.344228815319919e+00  2.845550438274948e+02 -7.413647755532878e-02 
 2.398832919019488e+00  2.845550429188551e+02 -7.586333771294149e-02 
 2.454708915685027e+00  2.845550419673924e+02 -7.763042159358163e-02 
 2.511886431509577e+00  2.845550409710886e+02 -7.943866612688232e-02 
 2.570395782768860e+00  2.845550399278305e+02 -8.128903006628305e-02 
 2.630267991895378e+00  2.845550388354052e+02 -8.318249449736473e-02 
 2.691534803926912e+00  2.845550376914955e+02 -8.512006335802585e-02 
 2.754228703338163e+00  2.845550364936749e+02 -8.710276397077363e-02 
 2.818382931264450e+00  2.845550352394029e+02 -8.913164758741401e-02 
 2.884031503126602e+00  2.845550339260188e+02 -9.120778994642813e-02 
 2.951209226666381e+00  2.845550325507369e+02 -9.333229184333139e-02 
 3.019951720402012e+00  2.845550311106399e+02 -9.550627971431709e-02 
 3.090295432513586e+00  2.845550296026732e+02 -9.773090623349444e-02 
 3.162277660168374e+00  2.845550280236384e+02 -1.000073509240372e-01 
 3.235936569296277e+00  2.845550263701858e+02 -1.023368207835665e-01 
 3.311311214825905e+00  2.845550246388085e+02 -1.047205509241008e-01 
 3.388441561392020e+00  2.845550228258340e+02 -1.071598052269108e-01 
 3.467368504525310e+00  2.845550209274166e+02 -1.096558770126264e-01 
 3.548133892335748e+00  2.845550189395295e+02 -1.122100897269525e-01 
 3.630780547701007e+00  2.845550168579563e+02 -1.148237976423552e-01 
 3.715352290971718e+00  2.845550146782816e+02 -1.174983865760916e-01 
 3.801893963205605e+00  2.845550123958820e+02 -1.202352746249633e-01 
 3.890451449942799e+00  2.845550100059162e+02 -1.230359129171828e-01 
 3.981071705534965e+00  2.845550075033149e+02 -1.259017863817525e-01 
