 frequency           gain_db             phase_rad          
 1.000000000000e-01  1.319692984232e+02 -3.457864628019e-01 
 1.023292992281e-01  1.319458489721e+02 -3.531940546264e-01 
 1.047128548051e-01  1.319214293363e+02 -3.607325336049e-01 
 1.071519305238e-01  1.318960051569e+02 -3.684024685323e-01 
 1.096478196143e-01  1.318695413395e+02 -3.762043154504e-01 
 1.122018454302e-01  1.318420020784e+02 -3.841384108640e-01 
 1.148153621497e-01  1.318133508861e+02 -3.922049648979e-01 
 1.174897554940e-01  1.317835506255e+02 -4.004040544221e-01 
 1.202264434617e-01  1.317525635474e+02 -4.087356161787e-01 
 1.230268770812e-01  1.317203513325e+02 -4.171994399449e-01 
 1.258925411794e-01  1.316868751376e+02 -4.257951617681e-01 
 1.288249551693e-01  1.316520956469e+02 -4.345222573167e-01 
 1.318256738556e-01  1.316159731281e+02 -4.433800353869e-01 
 1.348962882592e-01  1.315784674933e+02 -4.523676316129e-01 
 1.380384264603e-01  1.315395383650e+02 -4.614840024287e-01 
 1.412537544623e-01  1.314991451474e+02 -4.707279193316e-01 
 1.445439770746e-01  1.314572471016e+02 -4.800979634994e-01 
 1.479108388168e-01  1.314138034267e+02 -4.895925208159e-01 
 1.513561248436e-01  1.313687733453e+02 -4.992097773586e-01 
 1.548816618912e-01  1.313221161931e+02 -5.089477154045e-01 
 1.584893192461e-01  1.312737915134e+02 -5.188041100092e-01 
 1.621810097359e-01  1.312237591554e+02 -5.287765262138e-01 
 1.659586907438e-01  1.311719793763e+02 -5.388623169343e-01 
 1.698243652462e-01  1.311184129464e+02 -5.490586215834e-01 
 1.737800828749e-01  1.310630212577e+02 -5.593623654760e-01 
 1.778279410039e-01  1.310057664344e+02 -5.697702600625e-01 
 1.819700858610e-01  1.309466114456e+02 -5.802788040322e-01 
 1.862087136663e-01  1.308855202195e+02 -5.908842853240e-01 
 1.905460717963e-01  1.308224577574e+02 -6.015827840751e-01 
 1.949844599758e-01  1.307573902489e+02 -6.123701765331e-01 
 1.995262314969e-01  1.306902851855e+02 -6.232421399488e-01 
 2.041737944670e-01  1.306211114736e+02 -6.341941584608e-01 
 2.089296130854e-01  1.305498395440e+02 -6.452215299739e-01 
 2.137962089502e-01  1.304764414604e+02 -6.563193740239e-01 
 2.187761623950e-01  1.304008910223e+02 -6.674826406152e-01 
 2.238721138568e-01  1.303231638645e+02 -6.787061200049e-01 
 2.290867652768e-01  1.302432375512e+02 -6.899844534007e-01 
 2.344228815320e-01  1.301610916637e+02 -7.013121445280e-01 
 2.398832919019e-01  1.300767078820e+02 -7.126835720161e-01 
 2.454708915685e-01  1.299900700582e+02 -7.240930025402e-01 
 2.511886431510e-01  1.299011642831e+02 -7.355346046509e-01 
