 frequency           gain_db             phase_rad          
 1.520547529733e-01  7.841666506101e+01 -4.653664841066e-04 
 1.527566058238e-01  7.841666505231e+01 -4.675152619119e-04 
 1.534616982799e-01  7.841666504352e+01 -4.696739546021e-04 
 1.541700452950e-01  7.841666503466e+01 -4.718426079578e-04 
 1.548816618912e-01  7.841666502571e+01 -4.740212679710e-04 
 1.555965631605e-01  7.841666501668e+01 -4.762099808458e-04 
 1.563147642641e-01  7.841666500756e+01 -4.784087929995e-04 
 1.570362804334e-01  7.841666499836e+01 -4.806177510637e-04 
 1.577611269699e-01  7.841666498908e+01 -4.828369018850e-04 
 1.584893192461e-01  7.841666497971e+01 -4.850662925262e-04 
 1.592208727051e-01  7.841666497025e+01 -4.873059702674e-04 
 1.599558028615e-01  7.841666496071e+01 -4.895559826068e-04 
 1.606941253013e-01  7.841666495107e+01 -4.918163772616e-04 
 1.614358556826e-01  7.841666494135e+01 -4.940872021693e-04 
 1.621810097359e-01  7.841666493154e+01 -4.963685054888e-04 
 1.629296032640e-01  7.841666492164e+01 -4.986603356010e-04 
 1.636816521428e-01  7.841666491164e+01 -5.009627411100e-04 
 1.644371723215e-01  7.841666490156e+01 -5.032757708443e-04 
 1.651961798229e-01  7.841666489138e+01 -5.055994738577e-04 
 1.659586907438e-01  7.841666488110e+01 -5.079338994303e-04 
 1.667247212551e-01  7.841666487073e+01 -5.102790970696e-04 
 1.674942876026e-01  7.841666486027e+01 -5.126351165117e-04 
 1.682674061070e-01  7.841666484970e+01 -5.150020077220e-04 
 1.690440931643e-01  7.841666483904e+01 -5.173798208966e-04 
 1.698243652462e-01  7.841666482828e+01 -5.197686064631e-04 
 1.706082389003e-01  7.841666481743e+01 -5.221684150819e-04 
 1.713957307508e-01  7.841666480647e+01 -5.245792976471e-04 
 1.721868574986e-01  7.841666479541e+01 -5.270013052878e-04 
 1.729816359215e-01  7.841666478425e+01 -5.294344893689e-04 
 1.737800828749e-01  7.841666477298e+01 -5.318789014923e-04 
 1.745822152921e-01  7.841666476161e+01 -5.343345934981e-04 
 1.753880501842e-01  7.841666475013e+01 -5.368016174655e-04 
 1.761976046412e-01  7.841666473855e+01 -5.392800257143e-04 
 1.770108958317e-01  7.841666472687e+01 -5.417698708054e-04 
 1.778279410039e-01  7.841666471507e+01 -5.442712055424e-04 
 1.786487574852e-01  7.841666470316e+01 -5.467840829726e-04 
 1.794733626833e-01  7.841666469115e+01 -5.493085563881e-04 
 1.803017740860e-01  7.841666467902e+01 -5.518446793267e-04 
 1.811340092620e-01  7.841666466678e+01 -5.543925055736e-04 
 1.819700858610e-01  7.841666465443e+01 -5.569520891619e-04 
 1.828100216143e-01  7.841666464196e+01 -5.595234843743e-04 
 1.836538343348e-01  7.841666462938e+01 -5.621067457437e-04 
 1.845015419179e-01  7.841666461668e+01 -5.647019280549e-04 
 1.853531623415e-01  7.841666460386e+01 -5.673090863455e-04 
 1.862087136663e-01  7.841666459093e+01 -5.699282759068e-04 
 1.870682140366e-01  7.841666457787e+01 -5.725595522857e-04 
 1.879316816803e-01  7.841666456470e+01 -5.752029712850e-04 
 1.887991349096e-01  7.841666455140e+01 -5.778585889653e-04 
 1.896705921211e-01  7.841666453798e+01 -5.805264616458e-04 
 1.905460717963e-01  7.841666452444e+01 -5.832066459056e-04 
 1.914255925021e-01  7.841666451077e+01 -5.858991985849e-04 
 1.923091728910e-01  7.841666449697e+01 -5.886041767862e-04 
 1.931968317017e-01  7.841666448305e+01 -5.913216378755e-04 
 1.940885877593e-01  7.841666446900e+01 -5.940516394835e-04 
 1.949844599758e-01  7.841666445481e+01 -5.967942395070e-04 
 1.958844673506e-01  7.841666444050e+01 -5.995494961099e-04 
 1.967886289707e-01  7.841666442605e+01 -6.023174677244e-04 
 1.976969640112e-01  7.841666441147e+01 -6.050982130526e-04 
 1.986094917357e-01  7.841666439676e+01 -6.078917910671e-04 
 1.995262314969e-01  7.841666438191e+01 -6.106982610131e-04 
 2.004472027365e-01  7.841666436692e+01 -6.135176824089e-04 
 2.013724249862e-01  7.841666435179e+01 -6.163501150476e-04 
 2.023019178678e-01  7.841666433652e+01 -6.191956189982e-04 
 2.032357010936e-01  7.841666432112e+01 -6.220542546069e-04 
 2.041737944670e-01  7.841666430557e+01 -6.249260824985e-04 
 2.051162178826e-01  7.841666428987e+01 -6.278111635773e-04 
 2.060629913270e-01  7.841666427403e+01 -6.307095590289e-04 
 2.070141348791e-01  7.841666425804e+01 -6.336213303213e-04 
 2.079696687104e-01  7.841666424191e+01 -6.365465392059e-04 
 2.089296130854e-01  7.841666422563e+01 -6.394852477194e-04 
 2.098939883624e-01  7.841666420919e+01 -6.424375181846e-04 
 2.108628149933e-01  7.841666419260e+01 -6.454034132119e-04 
 2.118361135249e-01  7.841666417586e+01 -6.483829957007e-04 
 2.128139045983e-01  7.841666415897e+01 -6.513763288408e-04 
 2.137962089502e-01  7.841666414192e+01 -6.543834761133e-04 
 2.147830474131e-01  7.841666412471e+01 -6.574045012926e-04 
 2.157744409153e-01  7.841666410734e+01 -6.604394684472e-04 
 2.167704104820e-01  7.841666408981e+01 -6.634884419413e-04 
 2.177709772353e-01  7.841666407212e+01 -6.665514864362e-04 
 2.187761623950e-01  7.841666405427e+01 -6.696286668917e-04 
 2.197859872785e-01  7.841666403625e+01 -6.727200485671e-04 
 2.208004733019e-01  7.841666401806e+01 -6.758256970231e-04 
 2.218196419800e-01  7.841666399970e+01 -6.789456781229e-04 
 2.228435149270e-01  7.841666398118e+01 -6.820800580337e-04 
 2.238721138568e-01  7.841666396248e+01 -6.852289032280e-04 
 2.249054605836e-01  7.841666394361e+01 -6.883922804851e-04 
 2.259435770221e-01  7.841666392457e+01 -6.915702568925e-04 
 2.269864851884e-01  7.841666390535e+01 -6.947628998473e-04 
 2.280342072000e-01  7.841666388595e+01 -6.979702770575e-04 
 2.290867652768e-01  7.841666386637e+01 -7.011924565438e-04 
 2.301441817409e-01  7.841666384661e+01 -7.044295066408e-04 
 2.312064790176e-01  7.841666382667e+01 -7.076814959983e-04 
 2.322736796357e-01  7.841666380655e+01 -7.109484935830e-04 
 2.333458062281e-01  7.841666378623e+01 -7.142305686799e-04 
 2.344228815320e-01  7.841666376573e+01 -7.175277908938e-04 
 2.355049283896e-01  7.841666374504e+01 -7.208402301506e-04 
 2.365919697486e-01  7.841666372416e+01 -7.241679566991e-04 
 2.376840286625e-01  7.841666370309e+01 -7.275110411122e-04 
 2.387811282913e-01  7.841666368182e+01 -7.308695542884e-04 
 2.398832919020e-01  7.841666366035e+01 -7.342435674535e-04 
 2.409905428687e-01  7.841666363869e+01 -7.376331521621e-04 
 2.421029046736e-01  7.841666361682e+01 -7.410383802989e-04 
 2.432204009074e-01  7.841666359475e+01 -7.444593240805e-04 
 2.443430552694e-01  7.841666357248e+01 -7.478960560565e-04 
 2.454708915685e-01  7.841666355000e+01 -7.513486491117e-04 
 2.466039337234e-01  7.841666352732e+01 -7.548171764669e-04 
 2.477422057633e-01  7.841666350442e+01 -7.583017116812e-04 
 2.488857318282e-01  7.841666348132e+01 -7.618023286528e-04 
 2.500345361696e-01  7.841666345799e+01 -7.653191016214e-04 
 2.511886431510e-01  7.841666343446e+01 -7.688521051688e-04 
 2.523480772481e-01  7.841666341070e+01 -7.724014142215e-04 
 2.535128630498e-01  7.841666338673e+01 -7.759671040515e-04 
 2.546830252585e-01  7.841666336253e+01 -7.795492502781e-04 
 2.558585886906e-01  7.841666333811e+01 -7.831479288701e-04 
 2.570395782769e-01  7.841666331346e+01 -7.867632161463e-04 
 2.582260190635e-01  7.841666328859e+01 -7.903951887780e-04 
 2.594179362119e-01  7.841666326348e+01 -7.940439237905e-04 
 2.606153549999e-01  7.841666323815e+01 -7.977094985644e-04 
 2.618183008219e-01  7.841666321257e+01 -8.013919908374e-04 
 2.630267991895e-01  7.841666318677e+01 -8.050914787061e-04 
 2.642408757322e-01  7.841666316072e+01 -8.088080406273e-04 
 2.654605561976e-01  7.841666313443e+01 -8.125417554203e-04 
 2.666858664522e-01  7.841666310790e+01 -8.162927022677e-04 
 2.679168324819e-01  7.841666308112e+01 -8.200609607180e-04 
 2.691534803927e-01  7.841666305410e+01 -8.238466106864e-04 
 2.703958364109e-01  7.841666302682e+01 -8.276497324572e-04 
 2.716439268839e-01  7.841666299930e+01 -8.314704066852e-04 
 2.728977782808e-01  7.841666297152e+01 -8.353087143973e-04 
 2.741574171928e-01  7.841666294348e+01 -8.391647369946e-04 
 2.754228703338e-01  7.841666291518e+01 -8.430385562536e-04 
 2.766941645412e-01  7.841666288662e+01 -8.469302543285e-04 
 2.779713267759e-01  7.841666285779e+01 -8.508399137524e-04 
 2.792543841237e-01  7.841666282870e+01 -8.547676174395e-04 
 2.805433637952e-01  7.841666279934e+01 -8.587134486866e-04 
 2.818382931264e-01  7.841666276971e+01 -8.626774911749e-04 
 2.831391995799e-01  7.841666273981e+01 -8.666598289718e-04 
 2.844461107448e-01  7.841666270962e+01 -8.706605465329e-04 
 2.857590543375e-01  7.841666267916e+01 -8.746797287033e-04 
 2.870780582025e-01  7.841666264842e+01 -8.787174607199e-04 
 2.884031503127e-01  7.841666261739e+01 -8.827738282127e-04 
 2.897343587701e-01  7.841666258607e+01 -8.868489172074e-04 
 2.910717118067e-01  7.841666255447e+01 -8.909428141262e-04 
 2.924152377843e-01  7.841666252257e+01 -8.950556057905e-04 
 2.937649651962e-01  7.841666249038e+01 -8.991873794223e-04 
 2.951209226666e-01  7.841666245789e+01 -9.033382226461e-04 
 2.964831389524e-01  7.841666242510e+01 -9.075082234910e-04 
 2.978516429429e-01  7.841666239200e+01 -9.116974703922e-04 
 2.992264636608e-01  7.841666235860e+01 -9.159060521931e-04 
 3.006076302628e-01  7.841666232489e+01 -9.201340581471e-04 
 3.019951720402e-01  7.841666229087e+01 -9.243815779197e-04 
 3.033891184194e-01  7.841666225653e+01 -9.286487015899e-04 
 3.047894989628e-01  7.841666222188e+01 -9.329355196529e-04 
 3.061963433691e-01  7.841666218690e+01 -9.372421230212e-04 
 3.076096814741e-01  7.841666215161e+01 -9.415686030271e-04 
 3.090295432514e-01  7.841666211598e+01 -9.459150514242e-04 
 3.104559588128e-01  7.841666208003e+01 -9.502815603898e-04 
 3.118889584094e-01  7.841666204374e+01 -9.546682225265e-04 
 3.133285724316e-01  7.841666200712e+01 -9.590751308644e-04 
 3.147748314101e-01  7.841666197015e+01 -9.635023788628e-04 
 3.162277660168e-01  7.841666193285e+01 -9.679500604126e-04 
 3.176874070650e-01  7.841666189520e+01 -9.724182698377e-04 
 3.191537855101e-01  7.841666185720e+01 -9.769071018976e-04 
 3.206269324506e-01  7.841666181885e+01 -9.814166517890e-04 
 3.221068791283e-01  7.841666178015e+01 -9.859470151482e-04 
 3.235936569296e-01  7.841666174109e+01 -9.904982880526e-04 
 3.250872973854e-01  7.841666170166e+01 -9.950705670231e-04 
 3.265878321723e-01  7.841666166187e+01 -9.996639490263e-04 
 3.280952931131e-01  7.841666162172e+01 -1.004278531476e-03 
 3.296097121775e-01  7.841666158119e+01 -1.008914412236e-03 
 3.311311214826e-01  7.841666154029e+01 -1.013571689621e-03 
