 frequency              v(net6)                v(net6)               
 1.000000000000000e+00  2.848758169676228e+02 -9.792099254568523e-03 
 1.023292992280754e+00  2.848758169518218e+02 -1.002018654636395e-02 
 1.047128548050899e+00  2.848758169352759e+02 -1.025358667364691e-02 
 1.071519305237606e+00  2.848758169179504e+02 -1.049242338825057e-02 
 1.096478196143185e+00  2.848758168998082e+02 -1.073682332455839e-02 
 1.122018454301963e+00  2.848758168808111e+02 -1.098691606664734e-02 
 1.148153621496882e+00  2.848758168609187e+02 -1.124283421699505e-02 
 1.174897554939529e+00  2.848758168400888e+02 -1.150471346678738e-02 
 1.202264434617413e+00  2.848758168182772e+02 -1.177269266786368e-02 
 1.230268770812381e+00  2.848758167954376e+02 -1.204691390633784e-02 
 1.258925411794167e+00  2.848758167715217e+02 -1.232752257793419e-02 
 1.288249551693134e+00  2.848758167464786e+02 -1.261466746507822e-02 
 1.318256738556407e+00  2.848758167202553e+02 -1.290850081578295e-02 
 1.348962882591653e+00  2.848758166927961e+02 -1.320917842437282e-02 
 1.380384264602885e+00  2.848758166640428e+02 -1.351685971408787e-02 
 1.412537544622754e+00  2.848758166339345e+02 -1.383170782161200e-02 
 1.445439770745927e+00  2.848758166024070e+02 -1.415388968357015e-02 
 1.479108388168207e+00  2.848758165693940e+02 -1.448357612504029e-02 
 1.513561248436208e+00  2.848758165348249e+02 -1.482094195012710e-02 
 1.548816618912481e+00  2.848758164986266e+02 -1.516616603464531e-02 
 1.584893192461113e+00  2.848758164607225e+02 -1.551943142096206e-02 
 1.621810097358929e+00  2.848758164210318e+02 -1.588092541504822e-02 
 1.659586907437560e+00  2.848758163794707e+02 -1.625083968579056e-02 
 1.698243652461743e+00  2.848758163359508e+02 -1.662937036661694e-02 
 1.737800828749374e+00  2.848758162903799e+02 -1.701671815948883e-02 
 1.778279410038922e+00  2.848758162426614e+02 -1.741308844131616e-02 
 1.819700858609982e+00  2.848758161926939e+02 -1.781869137285060e-02 
 1.862087136662866e+00  2.848758161403715e+02 -1.823374201011567e-02 
 1.905460717963246e+00  2.848758160855833e+02 -1.865846041843208e-02 
 1.949844599758044e+00  2.848758160282129e+02 -1.909307178909930e-02 
 1.995262314968878e+00  2.848758159681387e+02 -1.953780655879462e-02 
 2.041737944669527e+00  2.848758159052334e+02 -1.999290053175395e-02 
 2.089296130854037e+00  2.848758158393633e+02 -2.045859500479793e-02 
 2.137962089502230e+00  2.848758157703891e+02 -2.093513689527070e-02 
 2.187761623949550e+00  2.848758156981642e+02 -2.142277887195863e-02 
 2.238721138568337e+00  2.848758156225352e+02 -2.192177948905836e-02 
 2.290867652767770e+00  2.848758155433421e+02 -2.243240332326569e-02 
 2.344228815319919e+00  2.848758154604167e+02 -2.295492111405732e-02 
 2.398832919019488e+00  2.848758153735832e+02 -2.348960990724042e-02 
 2.454708915685027e+00  2.848758152826572e+02 -2.403675320184563e-02 
 2.511886431509577e+00  2.848758151874462e+02 -2.459664110044199e-02 
 2.570395782768860e+00  2.848758150877480e+02 -2.516957046295282e-02 
 2.630267991895378e+00  2.848758149833511e+02 -2.575584506405450e-02 
 2.691534803926912e+00  2.848758148740342e+02 -2.635577575424162e-02 
 2.754228703338163e+00  2.848758147595652e+02 -2.696968062464377e-02 
 2.818382931264450e+00  2.848758146397016e+02 -2.759788517568127e-02 
 2.884031503126602e+00  2.848758145141888e+02 -2.824072248964958e-02 
 2.951209226666381e+00  2.848758143827612e+02 -2.889853340732356e-02 
 3.019951720402012e+00  2.848758142451392e+02 -2.957166670867527e-02 
 3.090295432513586e+00  2.848758141010313e+02 -3.026047929780157e-02 
 3.162277660168374e+00  2.848758139501319e+02 -3.096533639215877e-02 
 3.235936569296277e+00  2.848758137921209e+02 -3.168661171620533e-02 
 3.311311214825905e+00  2.848758136266630e+02 -3.242468769955514e-02 
 3.388441561392020e+00  2.848758134534073e+02 -3.317995567974607e-02 
 3.467368504525310e+00  2.848758132719863e+02 -3.395281610973192e-02 
 3.548133892335748e+00  2.848758130820153e+02 -3.474367877020714e-02 
 3.630780547701007e+00  2.848758128830912e+02 -3.555296298687739e-02 
 3.715352290971718e+00  2.848758126747920e+02 -3.638109785279083e-02 
 3.801893963205605e+00  2.848758124566760e+02 -3.722852245584830e-02 
 3.890451449942799e+00  2.848758122282805e+02 -3.809568611161269e-02 
 3.981071705534965e+00  2.848758119891211e+02 -3.898304860154108e-02 
 4.073802778041119e+00  2.848758117386904e+02 -3.989108041676610e-02 
 4.168693834703346e+00  2.848758114764574e+02 -4.082026300755561e-02 
 4.265795188015918e+00  2.848758112018656e+02 -4.177108903858288e-02 
 4.365158322401651e+00  2.848758109143328e+02 -4.274406265014286e-02 
 4.466835921509622e+00  2.848758106132489e+02 -4.373969972545276e-02 
 4.570881896148741e+00  2.848758102979753e+02 -4.475852816417897e-02 
 4.677351412871972e+00  2.848758099678435e+02 -4.580108816233501e-02 
 4.786300923226373e+00  2.848758096221528e+02 -4.686793249869906e-02 
 4.897788193684452e+00  2.848758092601704e+02 -4.795962682790317e-02 
 5.011872336272712e+00  2.848758088811283e+02 -4.907674998034895e-02 
