 frequency              v(net6)                v(net6)               
 3.854783576657784e+00  2.848757291564070e+02 -1.191227615686512e-01 
 3.872576449216239e+00  2.848757286963487e+02 -1.196726070605259e-01 
 3.890451449942873e+00  2.848757282320332e+02 -1.202249905211931e-01 
 3.908408957924088e+00  2.848757277634217e+02 -1.207799236653469e-01 
 3.926449353996067e+00  2.848757272904741e+02 -1.213374182617539e-01 
 3.944573020752853e+00  2.848757268131504e+02 -1.218974861335021e-01 
 3.962780342554464e+00  2.848757263314100e+02 -1.224601391582517e-01 
 3.981071705535043e+00  2.848757258452122e+02 -1.230253892684876e-01 
 3.999447497611046e+00  2.848757253545156e+02 -1.235932484517716e-01 
 4.017908108489471e+00  2.848757248592787e+02 -1.241637287509970e-01 
 4.036453929676122e+00  2.848757243594594e+02 -1.247368422646446e-01 
 4.055085354483911e+00  2.848757238550153e+02 -1.253126011470378e-01 
 4.073802778041200e+00  2.848757233459036e+02 -1.258910176086017e-01 
 4.092606597300182e+00  2.848757228320813e+02 -1.264721039161219e-01 
 4.111497211045296e+00  2.848757223135046e+02 -1.270558723930036e-01 
 4.130475019901688e+00  2.848757217901296e+02 -1.276423354195341e-01 
 4.149540426343704e+00  2.848757212619118e+02 -1.282315054331448e-01 
 4.168693834703429e+00  2.848757207288065e+02 -1.288233949286751e-01 
 4.187935651179259e+00  2.848757201907686e+02 -1.294180164586373e-01 
 4.207266283844517e+00  2.848757196477521e+02 -1.300153826334826e-01 
 4.226686142656106e+00  2.848757190997111e+02 -1.306155061218691e-01 
 4.246195639463206e+00  2.848757185465990e+02 -1.312183996509298e-01 
 4.265795188016004e+00  2.848757179883694e+02 -1.318240760065434e-01 
 4.285485203974473e+00  2.848757174249745e+02 -1.324325480336040e-01 
 4.305266104917185e+00  2.848757168563662e+02 -1.330438286362950e-01 
 4.325138310350166e+00  2.848757162824970e+02 -1.336579307783619e-01 
 4.345102241715795e+00  2.848757157033178e+02 -1.342748674833873e-01 
 4.365158322401740e+00  2.848757151187795e+02 -1.348946518350675e-01 
 4.385306977749938e+00  2.848757145288325e+02 -1.355172969774893e-01 
 4.405548635065615e+00  2.848757139334268e+02 -1.361428161154094e-01 
 4.425883723626348e+00  2.848757133325119e+02 -1.367712225145342e-01 
 4.446312674691170e+00  2.848757127260367e+02 -1.374025295018008e-01 
 4.466835921509715e+00  2.848757121139500e+02 -1.380367504656601e-01 
 4.487453899331406e+00  2.848757114961997e+02 -1.386738988563604e-01 
 4.508167045414686e+00  2.848757108727334e+02 -1.393139881862326e-01 
 4.528975799036293e+00  2.848757102434982e+02 -1.399570320299773e-01 
 4.549880601500572e+00  2.848757096084407e+02 -1.406030440249519e-01 
 4.570881896148837e+00  2.848757089675074e+02 -1.412520378714604e-01 
 4.591980128368773e+00  2.848757083206434e+02 -1.419040273330433e-01 
 4.613175745603882e+00  2.848757076677941e+02 -1.425590262367704e-01 
 4.634469197362969e+00  2.848757070089039e+02 -1.432170484735331e-01 
 4.655860935229679e+00  2.848757063439173e+02 -1.438781079983396e-01 
 4.677351412872072e+00  2.848757056727775e+02 -1.445422188306105e-01 
 4.698941086052245e+00  2.848757049954278e+02 -1.452093950544763e-01 
 4.720630412635996e+00  2.848757043118106e+02 -1.458796508190758e-01 
 4.742419852602539e+00  2.848757036218681e+02 -1.465530003388568e-01 
 4.764309868054250e+00  2.848757029255414e+02 -1.472294578938764e-01 
 4.786300923226477e+00  2.848757022227720e+02 -1.479090378301051e-01 
 4.808393484497380e+00  2.848757015134997e+02 -1.485917545597302e-01 
 4.830588020397822e+00  2.848757007976646e+02 -1.492776225614615e-01 
 4.852885001621306e+00  2.848757000752060e+02 -1.499666563808389e-01 
 4.875284901033960e+00  2.848756993460626e+02 -1.506588706305402e-01 
 4.897788193684559e+00  2.848756986101726e+02 -1.513542799906914e-01 
