 frequency           gain_db             phase_rad          
 1.000000000000e-01  8.173997853331e+01 -4.522441853448e-04 
 1.023292992281e-01  8.173997849145e+01 -4.627793467914e-04 
 1.047128548051e-01  8.173997844761e+01 -4.735598798331e-04 
 1.071519305238e-01  8.173997840170e+01 -4.845915004411e-04 
 1.096478196143e-01  8.173997835363e+01 -4.958800577160e-04 
 1.122018454302e-01  8.173997830330e+01 -5.074315369888e-04 
 1.148153621497e-01  8.173997825060e+01 -5.192520629943e-04 
 1.174897554940e-01  8.173997819541e+01 -5.313479031187e-04 
 1.202264434617e-01  8.173997813762e+01 -5.437254707223e-04 
 1.230268770812e-01  8.173997807710e+01 -5.563913285401e-04 
 1.258925411794e-01  8.173997801373e+01 -5.693521921614e-04 
 1.288249551693e-01  8.173997794738e+01 -5.826149335902e-04 
 1.318256738556e-01  8.173997787790e+01 -5.961865848888e-04 
 1.348962882592e-01  8.173997780515e+01 -6.100743419065e-04 
 1.380384264603e-01  8.173997772897e+01 -6.242855680943e-04 
 1.412537544623e-01  8.173997764919e+01 -6.388277984095e-04 
 1.445439770746e-01  8.173997756566e+01 -6.537087433105e-04 
 1.479108388168e-01  8.173997747819e+01 -6.689362928450e-04 
 1.513561248436e-01  8.173997738660e+01 -6.845185208329e-04 
 1.548816618912e-01  8.173997729069e+01 -7.004636891475e-04 
 1.584893192461e-01  8.173997719026e+01 -7.167802520957e-04 
 1.621810097359e-01  8.173997708510e+01 -7.334768609003e-04 
 1.659586907438e-01  8.173997697498e+01 -7.505623682871e-04 
 1.698243652462e-01  8.173997685968e+01 -7.680458331784e-04 
 1.737800828749e-01  8.173997673893e+01 -7.859365254958e-04 
 1.778279410039e-01  8.173997661250e+01 -8.042439310754e-04 
 1.819700858610e-01  8.173997648011e+01 -8.229777566969e-04 
 1.862087136663e-01  8.173997634148e+01 -8.421479352299e-04 
 1.905460717963e-01  8.173997619632e+01 -8.617646309005e-04 
 1.949844599758e-01  8.173997604431e+01 -8.818382446799e-04 
 1.995262314969e-01  8.173997588515e+01 -9.023794197991e-04 
 2.041737944670e-01  8.173997571848e+01 -9.233990473918e-04 
 2.089296130854e-01  8.173997554395e+01 -9.449082722683e-04 
 2.137962089502e-01  8.173997536120e+01 -9.669184988247e-04 
 2.187761623950e-01  8.173997516984e+01 -9.894413970892e-04 
 2.238721138568e-01  8.173997496946e+01 -1.012488908909e-03 
 2.290867652768e-01  8.173997475963e+01 -1.036073254282e-03 
 2.344228815320e-01  8.173997453992e+01 -1.060206937835e-03 
 2.398832919019e-01  8.173997430985e+01 -1.084902755455e-03 
 2.454708915685e-01  8.173997406894e+01 -1.110173801070e-03 
 2.511886431510e-01  8.173997381668e+01 -1.136033473593e-03 
 2.570395782769e-01  8.173997355252e+01 -1.162495484028e-03 
 2.630267991895e-01  8.173997327592e+01 -1.189573862733e-03 
 2.691534803927e-01  8.173997298628e+01 -1.217282966866e-03 
 2.754228703338e-01  8.173997268299e+01 -1.245637487988e-03 
 2.818382931264e-01  8.173997236541e+01 -1.274652459861e-03 
 2.884031503127e-01  8.173997203286e+01 -1.304343266411e-03 
 2.951209226666e-01  8.173997168464e+01 -1.334725649887e-03 
