 time                v(signal)           v(out)              i(vdd)             
 0.000000000000e+00  3.000000000000e-01  3.031510612362e-01 -5.444428031934e-05 
 5.000000000000e-11  3.000000000000e-01  3.031510612362e-01 -5.444428032338e-05 
 1.000000000000e-10  3.000000000000e-01  3.031510612362e-01 -5.444428032336e-05 
 2.000000000000e-10  3.000000000000e-01  3.031510612362e-01 -5.444428032333e-05 
 4.000000000000e-10  3.000000000000e-01  3.031510612362e-01 -5.444428031732e-05 
 8.000000000000e-10  3.000000000000e-01  3.031510612362e-01 -5.444428032910e-05 
 1.600000000000e-09  3.000000000000e-01  3.031510612362e-01 -5.444428031768e-05 
 3.200000000000e-09  3.000000000000e-01  3.031510612362e-01 -5.444428032420e-05 
 6.400000000000e-09  3.000000000000e-01  3.031510612362e-01 -5.444428032855e-05 
 1.140000000000e-08  3.000000000000e-01  3.031510612362e-01 -5.444428031788e-05 
 1.640000000000e-08  3.000000000000e-01  3.031510612362e-01 -5.444428031740e-05 
 2.140000000000e-08  3.000000000000e-01  3.031510612362e-01 -5.444428031435e-05 
 2.640000000000e-08  3.000000000000e-01  3.031510612362e-01 -5.444428031721e-05 
 3.140000000000e-08  3.000000000000e-01  3.031510612362e-01 -5.444428031729e-05 
 3.640000000000e-08  3.000000000000e-01  3.031510612362e-01 -5.444428031448e-05 
 4.140000000000e-08  3.000000000000e-01  3.031510612362e-01 -5.444428031444e-05 
 4.640000000000e-08  3.000000000000e-01  3.031510612361e-01 -5.444428031402e-05 
 5.140000000000e-08  3.000000000000e-01  3.031510612361e-01 -5.444428031398e-05 
 5.640000000000e-08  3.000000000000e-01  3.031510612361e-01 -5.444428031406e-05 
 6.140000000000e-08  3.000000000000e-01  3.031510612361e-01 -5.444428031408e-05 
 6.640000000000e-08  3.000000000000e-01  3.031510612361e-01 -5.444428031688e-05 
 7.140000000000e-08  3.000000000000e-01  3.031510612360e-01 -5.444428031658e-05 
 7.640000000000e-08  3.000000000000e-01  3.031510612360e-01 -5.444428031661e-05 
 8.140000000000e-08  3.000000000000e-01  3.031510612360e-01 -5.444428031735e-05 
 8.640000000000e-08  3.000000000000e-01  3.031510612360e-01 -5.444428031388e-05 
 9.140000000000e-08  3.000000000000e-01  3.031510612359e-01 -5.444428031696e-05 
 9.640000000000e-08  3.000000000000e-01  3.031510612359e-01 -5.444428031352e-05 
 1.014000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031374e-05 
 1.064000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031784e-05 
 1.114000000000e-07  3.000000000000e-01  3.031510612358e-01 -5.444428031785e-05 
 1.164000000000e-07  3.000000000000e-01  3.031510612358e-01 -5.444428031724e-05 
 1.214000000000e-07  3.000000000000e-01  3.031510612358e-01 -5.444428031704e-05 
 1.264000000000e-07  3.000000000000e-01  3.031510612358e-01 -5.444428031700e-05 
 1.314000000000e-07  3.000000000000e-01  3.031510612358e-01 -5.444428031693e-05 
 1.364000000000e-07  3.000000000000e-01  3.031510612358e-01 -5.444428032001e-05 
 1.414000000000e-07  3.000000000000e-01  3.031510612358e-01 -5.444428031984e-05 
 1.464000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031966e-05 
 1.514000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428032004e-05 
 1.564000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031704e-05 
 1.614000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031997e-05 
 1.664000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031698e-05 
 1.714000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031712e-05 
 1.764000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031736e-05 
 1.814000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031759e-05 
 1.864000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031771e-05 
 1.914000000000e-07  3.000000000000e-01  3.031510612359e-01 -5.444428031742e-05 
 1.964000000000e-07  3.000000000000e-01  3.031510612360e-01 -5.444428032032e-05 
 2.014000000000e-07  3.000000000000e-01  3.031510612360e-01 -5.444428032039e-05 
 2.064000000000e-07  3.000000000000e-01  3.031510612360e-01 -5.444428031769e-05 
 2.114000000000e-07  3.000000000000e-01  3.031510612361e-01 -5.444428031791e-05 
 2.164000000000e-07  3.000000000000e-01  3.031510612361e-01 -5.444428031787e-05 
 2.214000000000e-07  3.000000000000e-01  3.031510612362e-01 -5.444428032138e-05 
 2.264000000000e-07  3.000000000000e-01  3.031510612362e-01 -5.444428031817e-05 
 2.314000000000e-07  3.000000000000e-01  3.031510612362e-01 -5.444428032168e-05 
 2.364000000000e-07  3.000000000000e-01  3.031510612363e-01 -5.444428032122e-05 
 2.414000000000e-07  3.000000000000e-01  3.031510612363e-01 -5.444428032122e-05 
 2.464000000000e-07  3.000000000000e-01  3.031510612364e-01 -5.444428032140e-05 
 2.514000000000e-07  3.000000000000e-01  3.031510612364e-01 -5.444428032148e-05 
 2.564000000000e-07  3.000000000000e-01  3.031510612365e-01 -5.444428032157e-05 
 2.614000000000e-07  3.000000000000e-01  3.031510612365e-01 -5.444428032155e-05 
 2.664000000000e-07  3.000000000000e-01  3.031510612365e-01 -5.444428031815e-05 
 2.714000000000e-07  3.000000000000e-01  3.031510612366e-01 -5.444428031759e-05 
 2.764000000000e-07  3.000000000000e-01  3.031510612366e-01 -5.444428031753e-05 
 2.814000000000e-07  3.000000000000e-01  3.031510612366e-01 -5.444428031744e-05 
 2.864000000000e-07  3.000000000000e-01  3.031510612366e-01 -5.444428031690e-05 
 2.914000000000e-07  3.000000000000e-01  3.031510612366e-01 -5.444428031687e-05 
 2.964000000000e-07  3.000000000000e-01  3.031510612366e-01 -5.444428031738e-05 
 3.014000000000e-07  3.000000000000e-01  3.031510612366e-01 -5.444428031746e-05 
 3.064000000000e-07  3.000000000000e-01  3.031510612366e-01 -5.444428031748e-05 
 3.114000000000e-07  3.000000000000e-01  3.031510612366e-01 -5.444428032077e-05 
 3.164000000000e-07  3.000000000000e-01  3.031510612365e-01 -5.444428032075e-05 
 3.214000000000e-07  3.000000000000e-01  3.031510612365e-01 -5.444428032073e-05 
